Gene,2.5nM_DFB_A,2.5nM_DFB_B,2.5nM_Fe_A,2.5nM_Fe_B
Ga0401699_0030590_38_4600_Belongs_to_the_cation_transport_ATPase_P-type_TC_3.A.3_family,71.30889718,71.1871922,5.007120838,6.879343821
Ga0401699_0030644_445_1470_Cobalamin_synthesis_protein_cobW_C-terminal_domain,46.69034934,40.98656521,4.291817861,6.879343821
Ga0401699_0030661_39_4508_Zinc-dependent_metalloprotease,229.2071695,149.9245412,1.430605954,4.299589888
Ga0401699_0030723_1_4686_G8,27.16529416,33.43640846,0,2.579753933
Ga0401699_0030736_63_4685_negative_regulation_of_canonical_Wnt_signaling_pathway_involved_in_cardiac_muscle_cell_fate_commitment,57.7262501,45.30094049,5.722423815,1.719835955
Ga0401699_0030853_2_2440_detection_of_mechanical_stimulus,20.37397062,10.78593821,0,0
Ga0401699_0031021_144_1664_Produces_ATP_from_ADP_in_the_presence_of_a_proton_gradient_across_the_membrane._The_alpha_chain_is_a_regulatory_subunit,760.6282366,682.7498888,937.0468997,964.8279708
Ga0401699_0031021_2875_3123_F1F0_ATP_synthase_produces_ATP_from_ADP_in_the_presence_of_a_proton_or_sodium_gradient._F-type_ATPases_consist_of_two_structural_domains__F1_containing_the_extramembraneous_catalytic_core_and_F0_containing_the_membrane_proton_channel__linked_together_by_a_central_stalk_and_a_peripheral_stalk._During_catalysis__ATP_synthesis_in_the_catalytic_domain_of_F1_is_coupled_via_a_rotary_mechanism_of_the_central_stalk_subunits_to_proton_translocation,244.4876475,458.402374,410.5839087,399.0019416
Ga0401699_0031021_3287_4036_it_plays_a_direct_role_in_the_translocation_of_protons_across_the_membrane,201.1929599,224.3475148,328.3240664,306.1308
Ga0401699_0031119_1670_2215_proton-transporting_ATP_synthase_activity__rotational_mechanism,23.76963239,23.72906407,131.6157477,64.49384832
Ga0401699_0031175_3_4286_Short_calmodulin-binding_motif_containing_conserved_Ile_and_Gln_residues.,12.73373164,12.94312585,0,0
Ga0401699_0031224_407_4654_negative_regulation_of_phosphatase_activity,22.92071695,26.96484553,5.722423815,0
Ga0401699_0031231_86_814_it_plays_a_direct_role_in_the_translocation_of_protons_across_the_membrane,195.2505518,186.5967311,579.3954113,786.8249495
Ga0401699_0031231_880_1128_F1F0_ATP_synthase_produces_ATP_from_ADP_in_the_presence_of_a_proton_or_sodium_gradient._F-type_ATPases_consist_of_two_structural_domains__F1_containing_the_extramembraneous_catalytic_core_and_F0_containing_the_membrane_proton_channel__linked_together_by_a_central_stalk_and_a_peripheral_stalk._During_catalysis__ATP_synthesis_in_the_catalytic_domain_of_F1_is_coupled_via_a_rotary_mechanism_of_the_central_stalk_subunits_to_proton_translocation,39.8990258,26.96484553,75.82211555,87.71163371
Ga0401699_0031448_24_4577_Ion_transport_protein,29.71204049,9.707344391,0,0
Ga0401699_0031682_4_4623_Ca2_-binding_protein_EF-Hand_superfamily,0,0,0,0
Ga0401699_0031737_2_4621_dynein_light_chain_binding,44.14360302,17.25750114,0,0
Ga0401699_0031819_130_4464_ATPase_activity__coupled_to_transmembrane_movement_of_substances,21.22288607,12.94312585,0,0
Ga0401699_0032153_988_1641_Belongs_to_the_universal_ribosomal_protein_uS2_family,29.71204049,67.95141074,10.72954465,5.159507865
Ga0401699_0032296_1770_2963_quinone_binding,11.8848162,81.97313041,5.722423815,1.719835955
Ga0401699_0032296_3071_3430_NDH-1_shuttles_electrons_from_NADH__via_FMN_and_iron-_sulfur_Fe-S_centers__to_quinones_in_the_respiratory_chain._The_immediate_electron_acceptor_for_the_enzyme_in_this_species_is_believed_to_be_ubiquinone._Couples_the_redox_reaction_to_proton_translocation_for_every_two_electrons_transferred__four_hydrogen_ions_are_translocated_across_the_cytoplasmic_membrane__and_thus_conserves_the_redox_energy_in_a_proton_gradient,5.093492656,28.04343935,0,0.859917978
Ga0401699_0032296_696_1502_Subunits_I__II_and_III_form_the_functional_core_of_the_enzyme_complex,6.791323541,22.65047025,1.430605954,0
Ga0401699_0032374_15_4583_Transmembrane_protein._Source_PGD,19.52505518,8.62875057,0,0
Ga0401699_0032606_3_4427_Ccr4-not_transcription_complex,9.338069869,10.78593821,0,0
Ga0401699_0032682_295_4566_negative_regulation_of_phosphatase_activity,54.33058833,40.98656521,2.861211908,4.299589888
Ga0401699_0032957_73_4551_Voltage-gated_Ion_Channel_VIC_Superfamily._Source_PGD,22.92071695,16.17890732,0,0
Ga0401699_0033501_408_2198_Domain_of_unknown_function_DUF305,3249.648314,1759.186522,18.5978774,25.79753933
Ga0401699_0033893_1_4500_,0,0,0,0
Ga0401699_0033981_1179_2669_Cytochrome_C_and_Quinol_oxidase_polypeptide_I,467.7524089,563.0259747,2.861211908,5.159507865
Ga0401699_0033981_2857_4353_ATP_synthesis_coupled_electron_transport,104.4165994,138.0600091,2.861211908,0
Ga0401699_0033981_75_860_Cytochrome_C_oxidase_subunit_II__periplasmic_domain,206.2864526,246.9979851,2.861211908,0.859917978
Ga0401699_0034640_1722_4427_peptide-aspartate_beta-dioxygenase_activity,43.29468757,47.45812813,5.722423815,2.579753933
Ga0401699_0035227_3_4199_,6.791323541,6.471562927,0.715302977,0.859917978
Ga0401699_0035404_1_4350_Titin_isoform_N2-B._Source_PGD,10.18698531,11.86453203,0,0
Ga0401699_0035809_933_4388_Polycystic_kidney_and_hepatic_disease_1_autosomal,74.70455895,44.22234667,2.861211908,0
Ga0401699_0035973_1554_2984_Catalyzes_the_oxidative_decarboxylation_of_6-_phosphogluconate_to_ribulose_5-phosphate_and_CO2__with_concomitant_reduction_of_NADP_to_NADPH,140.9199635,70.10859838,34.33454289,27.51737528
Ga0401699_0036288_1_4347_negative_regulation_of_SNARE_complex_assembly,6.791323541,5.392969106,0,0
Ga0401699_0036336_1_4362_extracellular_matrix_structural_constituent,55.17950377,56.0868787,6.437726792,4.299589888
Ga0401699_0036415_2_3973_Extracellular_nuclease,9.338069869,6.471562927,0,0
Ga0401699_0036526_2190_3686_ATP_synthesis_coupled_electron_transport,139.2221326,152.0817288,12.87545358,13.75868764
Ga0401699_0036526_573_1811_Belongs_to_the_complex_I_49_kDa_subunit_family,151.1069488,148.8459473,5.007120838,17.19835955
Ga0401699_0036539_3_4301_,265.7105335,126.1954771,30.04272503,38.69630899
Ga0401699_0036769_188_2842_,162.1428495,107.8593821,5.722423815,1.719835955
Ga0401699_0037272_69_4313_dynein_heavy_chain._Source_PGD,16.97830885,8.62875057,0,0
Ga0401699_0037772_131_3232_,33.10770226,22.65047025,0.715302977,0
Ga0401699_0037906_115_3825_,3.39566177,5.392969106,0,0
Ga0401699_0037921_75_4283_Source_PGD,3.39566177,7.550156749,0,0
Ga0401699_0037964_795_2864_75_kDa_subunit,36.50336403,18.33609496,0,0
Ga0401699_0038074_173_697_Belongs_to_the_protein_disulfide_isomerase_family,43.29468757,37.75078374,5.007120838,0.859917978
Ga0401699_0038116_170_3919_,124.7905701,99.23063155,462.0857231,687.9343821
Ga0401699_0038271_28_3177_COG2931__RTX_toxins_and_related_Ca2_-binding_proteins,22.92071695,14.02171968,0,0
Ga0401699_0038337_3_3731_protein_localization_to_nuclear_inner_membrane,3.39566177,3.235781464,0,0
Ga0401699_0038471_1_4254_Endonuclease_Exonuclease_Phosphatase,359.9401477,84.13031806,2.145908931,0.859917978
Ga0401699_0038712_26_4243_negative_regulation_of_phosphatase_activity,22.07180151,20.4932826,1.430605954,5.159507865
Ga0401699_0038717_3_4232_Belongs_to_the_TRAFAC_class_myosin-kinesin_ATPase_superfamily._Myosin_family,30.56095593,12.94312585,0,0
Ga0401699_0038718_69_4244_Regulator_of_chromosome_condensation_RCC1_repeat,21.22288607,19.41468878,2.145908931,1.719835955
Ga0401699_0038885_218_775_Photosystem_I_reaction_centre_subunit_III,58.57516554,104.6236007,247.49483,299.2514562
Ga0401699_0038885_3567_4025_Photosystem_I_reaction_centre_subunit_XI,36.50336403,90.60188098,153.0748371,202.0807247
Ga0401699_0039237_11_4219_dynein_light_chain_binding,15.28047797,14.02171968,0,0
Ga0401699_0039345_22_4215_dynein_light_chain_binding,10.18698531,17.25750114,0,0
Ga0401699_0039407_1_4176_cytoskeletal_protein_binding,62.81974275,32.35781464,0,0
Ga0401699_0039448_621_2825_chlorophyll_binding,192.7038055,135.9028215,945.6305355,595.9231585
Ga0401699_0039724_338_4099_Belongs_to_the_CDC6_cdc18_family,9.338069869,11.86453203,0,0
Ga0401699_0039796_3_4193_Ankyrin_repeats_many_copies,50.93492656,186.5967311,0,0
Ga0401699_0039816_3521_3970_Belongs_to_the_OprB_family,522.0829972,405.5512768,50.07120838,55.03475057
Ga0401699_0040310_111_3614_regulation_of_canonical_Wnt_signaling_pathway_involved_in_osteoblast_differentiation,21.22288607,9.707344391,2.861211908,2.579753933
Ga0401699_0040367_576_4169_,211.3799452,240.5264221,20.74378633,30.95704719
Ga0401699_0040529_30_4160_Domain_of_unknown_function_DUF4339,11.8848162,8.62875057,0,0
Ga0401699_0040534_31_4161_,197.7972981,52.85109724,0,0
Ga0401699_0040904_71_4027_patched_ligand_maturation,33.9566177,19.41468878,0,0
Ga0401699_0041092_446_4138_dynein_light_chain_binding,5.942408098,11.86453203,0,0
Ga0401699_0041344_2_4090_,60.27299643,25.88625171,0,4.299589888
Ga0401699_0041367_84_2567_Structural_maintenance_of_chromosomes_protein,5.093492656,8.62875057,0,0
Ga0401699_0041525_136_4098_e3_ubiquitin-protein_ligase,9.338069869,16.17890732,0,0.859917978
Ga0401699_0041566_969_1868_Cytochrome_C_oxidase_subunit_II__periplasmic_domain,15.28047797,72.26578602,0,0
Ga0401699_0041628_412_4113_protein_N-acetylglucosaminyltransferase_activity,11.03590075,8.62875057,0,0
Ga0401699_0041791_25_3918_Thrombospondin_type_1_repeats,45.8414339,35.5935961,1.430605954,0
Ga0401699_0041844_1037_4105_,39.8990258,31.27922082,5.722423815,8.599179776
Ga0401699_0042189_355_4092_negative_regulation_of_phosphatase_activity,28.86312505,22.65047025,0.715302977,1.719835955
Ga0401699_0042274_57_4088_Fatty_acid_synthase_subunit_alpha._Source_PGD,24.61854784,10.78593821,0,0
Ga0401699_0042363_3308_3946_High-affinity_nitrate_transporter_accessory,6.791323541,15.1003135,150.9289281,137.5868764
Ga0401699_0042458_236_4009_branching_involved_in_salivary_gland_morphogenesis,24.61854784,20.4932826,0,0
Ga0401699_0042667_2773_3714_photosynthesis,32.25878682,28.04343935,80.82923639,95.45089551
Ga0401699_0042686_245_3445_Thrombospondin_type_1_repeats,106.9633458,39.90797139,0,0
Ga0401699_0042914_27_833_One_of_the_primary_rRNA_binding_proteins._Required_for_association_of_the_30S_and_50S_subunits_to_form_the_70S_ribosome__for_tRNA_binding_and_peptide_bond_formation._It_has_been_suggested_to_have_peptidyltransferase_activity,47.53926479,36.67218992,0,0.859917978
Ga0401699_0042926_228_4061_negative_regulation_of_canonical_Wnt_signaling_pathway_involved_in_cardiac_muscle_cell_fate_commitment,33.9566177,18.33609496,5.007120838,1.719835955
Ga0401699_0043012_1145_1828_Ribosomal_protein_S2,9.338069869,4.314375285,39.34166373,66.21368427
Ga0401699_0043012_2397_3107_Binds_directly_to_23S_rRNA._Might_be_involved_in_E_site_tRNA_release,15.28047797,6.471562927,79.39863044,124.6881067
Ga0401699_0043012_3143_3547_rRNA_binding,10.18698531,0,59.37014708,96.31081349
Ga0401699_0043303_165_4046_dynein_light_chain_binding,21.22288607,24.80765789,1.430605954,1.719835955
Ga0401699_0043457_32_4039_,31.40987138,25.88625171,0,0
Ga0401699_0043563_59_4036_coreceptor_activity_involved_in_Wnt_signaling_pathway__planar_cell_polarity_pathway,29.71204049,19.41468878,0,0
Ga0401699_0043813_1651_2277_Flavodoxin,460.9610853,246.9979851,2.145908931,0.859917978
Ga0401699_0043905_2_4021_Head_domain_of_trimeric_autotransporter_adhesin,100.1720222,29.12203317,0,0
Ga0401699_0044023_182_2341_chromosome_condensation,5.942408098,2.157187642,0,0
Ga0401699_0044122_88_3978_Thrombospondin_type_1_repeats,57.7262501,30.20062699,0.715302977,0
Ga0401699_0044218_2318_3595_cytochrome_complex_assembly,14.43156252,23.72906407,135.9075656,153.925318
Ga0401699_0044218_808_2298_ATP_binding,27.16529416,30.20062699,163.8043817,213.2596584
Ga0401699_0044294_502_3924_regulation_of_choline_O-acetyltransferase_activity,28.86312505,11.86453203,0,0
Ga0401699_0044428_212_3721_Integrin_alpha_beta-propellor_repeats.,2135.871254,1016.03538,26.46621015,14.61860562
Ga0401699_0044585_171_3857_translation_initiation_factor_activity,57.7262501,52.85109724,2.145908931,6.879343821
Ga0401699_0045030_2533_3972_FeS_assembly_protein_SufB,58.57516554,19.41468878,0,0
Ga0401699_0045030_452_1441_COG0719_ABC-type_transport_system_involved_in_Fe-S_cluster_assembly__permease_component,24.61854784,22.65047025,0.715302977,0.859917978
Ga0401699_0045259_242_3469_,1703.773293,788.4520833,7.868332746,5.159507865
Ga0401699_0045367_33_3797_Plasma_membrane_calcium-transporting_ATPase_2,47.53926479,50.6939096,2.145908931,4.299589888
Ga0401699_0045371_2_1423_Belongs_to_the_glycosyl_hydrolase_3_family,42.44577213,47.45812813,100.1424168,65.3537663
Ga0401699_0045883_84_3824_G8,97.6252759,64.71562927,1.430605954,3.43967191
Ga0401699_0046007_1061_3661_,3.39566177,16.17890732,0,0
Ga0401699_0046111_2_3610_ATP-dependent_chromatin_remodeling,10.18698531,30.20062699,0,0
Ga0401699_0046167_1_3555_phosphatidylethanolamine_binding,34.80553315,23.72906407,3.576514884,0
Ga0401699_0046173_181_3924_Integrin_alpha_beta-propellor_repeats.,45.8414339,37.75078374,2.145908931,0.859917978
Ga0401699_0046253_52_3798_hydrogen-translocating_pyrophosphatase_activity,5.942408098,30.20062699,0,0
Ga0401699_0046335_1034_3808_WASH_complex_subunit_7__C-terminal,4.244577213,6.471562927,0,0
Ga0401699_0046394_97_543_Photosystem_I_reaction_centre_subunit_XI,26.31637872,17.25750114,60.08545006,83.41204383
Ga0401699_0046435_2_3925_,44.14360302,29.12203317,7.153029769,0.859917978
Ga0401699_0046547_105_3902_Leishmanolysin,29.71204049,14.02171968,0,0
Ga0401699_0046638_121_3840_hydrogen-translocating_pyrophosphatase_activity,86.58937515,74.42297367,0,3.43967191
Ga0401699_0046794_5_3913_cytoskeletal_protein_binding,65.36648908,51.77250342,3.576514884,0
Ga0401699_0046867_3516_3737_ATP_synthase_F0_complex_subunit_C2,33.10770226,58.24406635,60.80075304,44.71573483
Ga0401699_0046885_1867_3027_Component_of_the_ubiquinol-cytochrome_c_reductase_complex_complex_III_or_cytochrome_b-c1_complex_that_is_part_of_the_mitochondrial_respiratory_chain._The_b-c1_complex_mediates_electron_transfer_from_ubiquinol_to_cytochrome_c._Contributes_to_the_generation_of_a_proton_gradient_across_the_mitochondrial_membrane_that_is_then_used_for_ATP_synthesis,151.1069488,229.7404839,5.007120838,12.03885169
Ga0401699_0046885_3075_3677_NADH_dehydrogenase_ubiquinone,46.69034934,71.1871922,2.861211908,3.43967191
Ga0401699_0046885_73_828_ATP_synthase_A_chain,157.8982723,235.133453,4.291817861,12.03885169
Ga0401699_0046885_877_1689_Subunits_I__II_and_III_form_the_functional_core_of_the_enzyme_complex,179.1211584,316.0279896,17.16727145,12.03885169
Ga0401699_0046903_99_3854_intra-Golgi_vesicle-mediated_transport,11.8848162,11.86453203,0,0
Ga0401699_0046936_1_3819_negative_regulation_of_asymmetric_cell_division,11.8848162,3.235781464,0,0
Ga0401699_0047082_214_3843_sodium_potassium-transporting_ATPase_subunit,90.83395236,102.466413,16.45196847,7.739261798
Ga0401699_0047213_2162_2923_alpha_beta,36.50336403,25.88625171,0,0.859917978
Ga0401699_0047304_1948_3894_Protein_translocase_subunit_secA,36.50336403,50.6939096,381.9717897,484.1338214
Ga0401699_0047466_1339_3828_unfolded_protein_binding,68.76215085,61.47984781,9.2989387,3.43967191
Ga0401699_0047613_48_3665_Belongs_to_the_class-I_aminoacyl-tRNA_synthetase_family,3.39566177,9.707344391,1.430605954,0
Ga0401699_0047649_2467_2721_PSII_is_a_light-driven_water_plastoquinone_oxidoreductase_that_uses_light_energy_to_abstract_electrons_from_H2O__generating_O2_and_a_proton_gradient_subsequently_used_for_ATP_formation._It_consists_of_a_core_antenna_complex_that_captures_photons__and_an_electron_transfer_chain_that_converts_photonic_excitation_into_a_charge_separation,348.9042469,499.3889392,1269.662784,1103.274765
Ga0401699_0047780_79_1239_Imelysin,262.3148718,210.3257951,3.576514884,5.159507865
Ga0401699_0047785_180_3128_Thermolysin_metallopeptidase__catalytic_domain,1085.762851,833.7530238,140.1993835,215.8394124
Ga0401699_0048172_129_3827_Belongs_to_the_CTL_choline_transporter-like_family,96.77636046,70.10859838,0.715302977,0.859917978
Ga0401699_0048224_81_3860_Calpain-like_thiol_protease_family.,13.58264708,5.392969106,0,0
Ga0401699_0048490_38_3850_Sodium_potassium-transporting_ATPase_subunit_alpha._Source_PGD,104.4165994,56.0868787,1.430605954,0.859917978
Ga0401699_0048531_7_3684_hydrogen-translocating_pyrophosphatase_activity,33.9566177,25.88625171,0,0
Ga0401699_0049108_115_3738_Nucleoredoxin,5.093492656,5.392969106,0,0
Ga0401699_0049166_263_3730_Choline_transporter._Source_PGD,25.46746328,25.88625171,0,2.579753933
Ga0401699_0049307_162_3794_Bacterial_alpha-L-rhamnosidase_6_hairpin_glycosidase_domain,5.942408098,5.392969106,0,0
Ga0401699_0049702_3_3809_Polycystic_kidney_and_hepatic_disease_1_autosomal,67.91323541,37.75078374,1.430605954,1.719835955
Ga0401699_0049910_3_3656_SMC_proteins_Flexible_Hinge_Domain,8.489154426,8.62875057,6.437726792,6.019425843
Ga0401699_0050497_59_3559_protein_serine/threonine_phosphatase_activity,18.67613974,34.51500228,1.430605954,0.859917978
Ga0401699_0050694_350_3757_,37.35227948,20.4932826,0,0
Ga0401699_0050878_29_2473_Chlorophyll_A-B_binding_protein,60.27299643,76.58016131,0,1.719835955
Ga0401699_0050900_1145_3634_guanylate_cyclase_activity,19.52505518,24.80765789,0,0
Ga0401699_0050930_1687_2478_Cytochrome_C_oxidase_subunit_II__periplasmic_domain,55.17950377,66.87281692,1.430605954,0.859917978
Ga0401699_0050930_2811_3770_Cytochrome_C_and_Quinol_oxidase_polypeptide_I,73.85564351,39.90797139,1.430605954,5.159507865
Ga0401699_0051295_117_3638_Thermolysin_metallopeptidase__catalytic_domain,875.2318213,344.071429,12.87545358,3.43967191
Ga0401699_0051566_1_3525_Belongs_to_the_peptidase_C19_family,5.093492656,8.62875057,0,0
Ga0401699_0051573_116_1555_Produces_ATP_from_ADP_in_the_presence_of_a_proton_gradient_across_the_membrane._The_alpha_chain_is_a_regulatory_subunit,205.4375371,118.6453203,346.9219438,484.1338214
Ga0401699_0051580_78_3632_Eukaryotic_translation_initiation_factor_3_subunit_C._Source_PGD,8.489154426,28.04343935,0.715302977,0
Ga0401699_0051715_185_3673_Belongs_to_the_TRAFAC_class_myosin-kinesin_ATPase_superfamily._Myosin_family,38.20119492,31.27922082,44.34878457,71.37319214
Ga0401699_0051984_480_3551_mannose_metabolic_process,22.07180151,40.98656521,0,0
Ga0401699_0052156_2_3502_leading_strand_elongation,7.640238984,10.78593821,0,0
Ga0401699_0052238_2482_3729_ATP-dependent_specificity_component_of_the_Clp_protease._It_directs_the_protease_to_specific_substrates._Can_perform_chaperone_functions_in_the_absence_of_ClpP,61.97082731,83.05172424,91.55878104,104.9099933
Ga0401699_0052339_108_3713_Domain_of_unknown_function_DUF4347,55.17950377,40.98656521,1.430605954,0.859917978
Ga0401699_0052834_14_3712_Thrombospondin_type_1_repeats,21.22288607,9.707344391,0,0
Ga0401699_0053122_26_3703_U5_snRNA_binding,33.9566177,32.35781464,0,0.859917978
